ind	block	plant	soil	region	geo_dist	height	time
263	18	KZ3	KZ7	KZ	43.16	49	12
263	18	KZ3	KZ7	KZ	43.16	48	15
263	18	KZ3	KZ7	KZ	43.16	54	18
264	9	KZ3	KZ7	KZ	43.16	18	3
264	9	KZ3	KZ7	KZ	43.16	28	6
264	9	KZ3	KZ7	KZ	43.16	43	9
264	9	KZ3	KZ7	KZ	43.16	44	12
264	9	KZ3	KZ7	KZ	43.16	49	15
264	9	KZ3	KZ7	KZ	43.16	49.5	18
266	24	KZ3	KZ7	KZ	43.16	15	3
266	24	KZ3	KZ7	KZ	43.16	26	6
266	24	KZ3	KZ7	KZ	43.16	41	9
266	24	KZ3	KZ7	KZ	43.16	52	12
266	24	KZ3	KZ7	KZ	43.16	51	15
266	24	KZ3	KZ7	KZ	43.16	52.5	18
267	28	KZ3	KZ7	KZ	43.16	19	3
267	28	KZ3	KZ7	KZ	43.16	31	6
267	28	KZ3	KZ7	KZ	43.16	40	9
267	28	KZ3	KZ7	KZ	43.16	54	12
267	28	KZ3	KZ7	KZ	43.16	54	15
267	28	KZ3	KZ7	KZ	43.16	54	18
268	2	KZ3	KZ7	KZ	43.16	20	3
268	2	KZ3	KZ7	KZ	43.16	34	6
268	2	KZ3	KZ7	KZ	43.16	49	9
268	2	KZ3	KZ7	KZ	43.16	55	12
268	2	KZ3	KZ7	KZ	43.16	55	15
268	2	KZ3	KZ7	KZ	43.16	55	18
269	8	KZ3	KZ7	KZ	43.16	19	3
269	8	KZ3	KZ7	KZ	43.16	32	6
269	8	KZ3	KZ7	KZ	43.16	44	9
269	8	KZ3	KZ7	KZ	43.16	50	12
269	8	KZ3	KZ7	KZ	43.16	54	15
269	8	KZ3	KZ7	KZ	43.16	55	18
270	15	KZ3	KZ7	KZ	43.16	15	3
270	15	KZ3	KZ7	KZ	43.16	28	6
270	15	KZ3	KZ7	KZ	43.16	42	9
270	15	KZ3	KZ7	KZ	43.16	42	12
270	15	KZ3	KZ7	KZ	43.16	50	15
270	15	KZ3	KZ7	KZ	43.16	51	18
451	20	EU5	EU4	EU	46.03	15	3
451	20	EU5	EU4	EU	46.03	24	6
451	20	EU5	EU4	EU	46.03	38	9
451	20	EU5	EU4	EU	46.03	47	12
451	20	EU5	EU4	EU	46.03	55	15
451	20	EU5	EU4	EU	46.03	58.5	18
452	2	EU5	EU4	EU	46.03	20	3
452	2	EU5	EU4	EU	46.03	28	6
452	2	EU5	EU4	EU	46.03	35	9
452	2	EU5	EU4	EU	46.03	45	12
452	2	EU5	EU4	EU	46.03	50	15
452	2	EU5	EU4	EU	46.03	50	18
453	12	EU5	EU4	EU	46.03	14	3
453	12	EU5	EU4	EU	46.03	23	6
453	12	EU5	EU4	EU	46.03	40	9
453	12	EU5	EU4	EU	46.03	48	12
453	12	EU5	EU4	EU	46.03	47	15
453	12	EU5	EU4	EU	46.03	45	18
454	14	EU5	EU4	EU	46.03	15	3
454	14	EU5	EU4	EU	46.03	21	6
454	14	EU5	EU4	EU	46.03	42	9
454	14	EU5	EU4	EU	46.03	47	12
454	14	EU5	EU4	EU	46.03	50	15
454	14	EU5	EU4	EU	46.03	54	18
455	19	EU5	EU4	EU	46.03	16	3
455	19	EU5	EU4	EU	46.03	32	6
455	19	EU5	EU4	EU	46.03	43	9
455	19	EU5	EU4	EU	46.03	51	12
455	19	EU5	EU4	EU	46.03	52	15
455	19	EU5	EU4	EU	46.03	58	18
456	4	EU5	EU4	EU	46.03	23	3
456	4	EU5	EU4	EU	46.03	32	6
456	4	EU5	EU4	EU	46.03	40	9
456	4	EU5	EU4	EU	46.03	49	12
456	4	EU5	EU4	EU	46.03	46	15
456	4	EU5	EU4	EU	46.03	47.5	18
457	27	EU5	EU4	EU	46.03	20	3
457	27	EU5	EU4	EU	46.03	21	6
457	27	EU5	EU4	EU	46.03	36	9
457	27	EU5	EU4	EU	46.03	48	12
457	27	EU5	EU4	EU	46.03	53	15
457	27	EU5	EU4	EU	46.03	54	18
458	19	EU5	EU4	EU	46.03	20	3
458	19	EU5	EU4	EU	46.03	27	6
458	19	EU5	EU4	EU	46.03	39	9
458	19	EU5	EU4	EU	46.03	43	12
458	19	EU5	EU4	EU	46.03	39	15
458	19	EU5	EU4	EU	46.03	39	18
459	1	EU5	EU4	EU	46.03	13	3
459	1	EU5	EU4	EU	46.03	24	6
459	1	EU5	EU4	EU	46.03	42	9
459	1	EU5	EU4	EU	46.03	53	12
459	1	EU5	EU4	EU	46.03	53	15
459	1	EU5	EU4	EU	46.03	56	18
460	5	EU5	EU4	EU	46.03	15	3
460	5	EU5	EU4	EU	46.03	25	6
460	5	EU5	EU4	EU	46.03	34	9
460	5	EU5	EU4	EU	46.03	48	12
460	5	EU5	EU4	EU	46.03	48	15
460	5	EU5	EU4	EU	46.03	47	18
501	27	EU4	EU5	EU	46.03	18	3
501	27	EU4	EU5	EU	46.03	27	6
501	27	EU4	EU5	EU	46.03	43	9
501	27	EU4	EU5	EU	46.03	45	12
501	27	EU4	EU5	EU	46.03	47	15
501	27	EU4	EU5	EU	46.03	48	18
502	16	EU4	EU5	EU	46.03	11	3
502	16	EU4	EU5	EU	46.03	31	6
502	16	EU4	EU5	EU	46.03	41	9
502	16	EU4	EU5	EU	46.03	58	12
502	16	EU4	EU5	EU	46.03	57	15
502	16	EU4	EU5	EU	46.03	56.5	18
503	19	EU4	EU5	EU	46.03	23	3
503	19	EU4	EU5	EU	46.03	35	6
503	19	EU4	EU5	EU	46.03	47	9
503	19	EU4	EU5	EU	46.03	48	12
503	19	EU4	EU5	EU	46.03	49	15
503	19	EU4	EU5	EU	46.03	49	18
504	16	EU4	EU5	EU	46.03	17	3
504	16	EU4	EU5	EU	46.03	26	6
504	16	EU4	EU5	EU	46.03	45	9
504	16	EU4	EU5	EU	46.03	51	12
504	16	EU4	EU5	EU	46.03	54	15
504	16	EU4	EU5	EU	46.03	62	18
505	5	EU4	EU5	EU	46.03	16	3
505	5	EU4	EU5	EU	46.03	30	6
505	5	EU4	EU5	EU	46.03	45	9
505	5	EU4	EU5	EU	46.03	54	12
505	5	EU4	EU5	EU	46.03	56	15
505	5	EU4	EU5	EU	46.03	57	18
506	7	EU4	EU5	EU	46.03	18	3
506	7	EU4	EU5	EU	46.03	25	6
506	7	EU4	EU5	EU	46.03	50	9
506	7	EU4	EU5	EU	46.03	53	12
506	7	EU4	EU5	EU	46.03	51	15
506	7	EU4	EU5	EU	46.03	51	18
507	19	EU4	EU5	EU	46.03	20	3
507	19	EU4	EU5	EU	46.03	34	6
507	19	EU4	EU5	EU	46.03	48	9
507	19	EU4	EU5	EU	46.03	63	12
507	19	EU4	EU5	EU	46.03	66	15
507	19	EU4	EU5	EU	46.03	66.5	18
508	7	EU4	EU5	EU	46.03	20	3
508	7	EU4	EU5	EU	46.03	31	6
508	7	EU4	EU5	EU	46.03	50	9
508	7	EU4	EU5	EU	46.03	60	12
508	7	EU4	EU5	EU	46.03	56	15
508	7	EU4	EU5	EU	46.03	57	18
509	20	EU4	EU5	EU	46.03	23	3
509	20	EU4	EU5	EU	46.03	35	6
509	20	EU4	EU5	EU	46.03	45	9
509	20	EU4	EU5	EU	46.03	57	12
509	20	EU4	EU5	EU	46.03	57	15
509	20	EU4	EU5	EU	46.03	57	18
510	17	EU4	EU5	EU	46.03	19	3
510	17	EU4	EU5	EU	46.03	32	6
510	17	EU4	EU5	EU	46.03	50	9
510	17	EU4	EU5	EU	46.03	58	12
510	17	EU4	EU5	EU	46.03	62	15
510	17	EU4	EU5	EU	46.03	62.5	18
91	8	KZ6	KZ2	KZ	52.15	12	3
91	8	KZ6	KZ2	KZ	52.15	22	6
91	8	KZ6	KZ2	KZ	52.15	39	9
91	8	KZ6	KZ2	KZ	52.15	45	12
91	8	KZ6	KZ2	KZ	52.15	45	15
91	8	KZ6	KZ2	KZ	52.15	46.5	18
92	17	KZ6	KZ2	KZ	52.15	13	3
92	17	KZ6	KZ2	KZ	52.15	28	6
92	17	KZ6	KZ2	KZ	52.15	43	9
92	17	KZ6	KZ2	KZ	52.15	53	12
92	17	KZ6	KZ2	KZ	52.15	54	15
92	17	KZ6	KZ2	KZ	52.15	61.5	18
93	11	KZ6	KZ2	KZ	52.15	10	3
93	11	KZ6	KZ2	KZ	52.15	20	6
93	11	KZ6	KZ2	KZ	52.15	33	9
93	11	KZ6	KZ2	KZ	52.15	45	12
93	11	KZ6	KZ2	KZ	52.15	47	15
93	11	KZ6	KZ2	KZ	52.15	47	18
94	13	KZ6	KZ2	KZ	52.15	12	3
94	13	KZ6	KZ2	KZ	52.15	25	6
94	13	KZ6	KZ2	KZ	52.15	39	9
94	13	KZ6	KZ2	KZ	52.15	50	12
94	13	KZ6	KZ2	KZ	52.15	59	15
94	13	KZ6	KZ2	KZ	52.15	58.5	18
95	5	KZ6	KZ2	KZ	52.15	13	3
95	5	KZ6	KZ2	KZ	52.15	23	6
95	5	KZ6	KZ2	KZ	52.15	35	9
95	5	KZ6	KZ2	KZ	52.15	39	12
95	5	KZ6	KZ2	KZ	52.15	45	15
95	5	KZ6	KZ2	KZ	52.15	47	18
96	1	KZ6	KZ2	KZ	52.15	10	3
96	1	KZ6	KZ2	KZ	52.15	20	6
96	1	KZ6	KZ2	KZ	52.15	36	9
96	1	KZ6	KZ2	KZ	52.15	43	12
96	1	KZ6	KZ2	KZ	52.15	49	15
96	1	KZ6	KZ2	KZ	52.15	51	18
97	25	KZ6	KZ2	KZ	52.15	17	3
97	25	KZ6	KZ2	KZ	52.15	25	6
97	25	KZ6	KZ2	KZ	52.15	40	9
97	25	KZ6	KZ2	KZ	52.15	47	12
97	25	KZ6	KZ2	KZ	52.15	46	15
97	25	KZ6	KZ2	KZ	52.15	53	18
98	24	KZ6	KZ2	KZ	52.15	11	3
98	24	KZ6	KZ2	KZ	52.15	25	6
98	24	KZ6	KZ2	KZ	52.15	37	9
98	24	KZ6	KZ2	KZ	52.15	40	12
98	24	KZ6	KZ2	KZ	52.15	44	15
98	24	KZ6	KZ2	KZ	52.15	45	18
99	27	KZ6	KZ2	KZ	52.15	11	3
99	27	KZ6	KZ2	KZ	52.15	22	6
99	27	KZ6	KZ2	KZ	52.15	43	9
99	27	KZ6	KZ2	KZ	52.15	43	12
99	27	KZ6	KZ2	KZ	52.15	51	15
99	27	KZ6	KZ2	KZ	52.15	55	18
100	21	KZ6	KZ2	KZ	52.15	15	3
100	21	KZ6	KZ2	KZ	52.15	23	6
100	21	KZ6	KZ2	KZ	52.15	41	9
100	21	KZ6	KZ2	KZ	52.15	42	12
100	21	KZ6	KZ2	KZ	52.15	46	15
100	21	KZ6	KZ2	KZ	52.15	47	18
191	14	KZ2	KZ6	KZ	52.15	21	3
191	14	KZ2	KZ6	KZ	52.15	18	6
191	14	KZ2	KZ6	KZ	52.15	15	9
191	14	KZ2	KZ6	KZ	52.15	16	12
191	14	KZ2	KZ6	KZ	52.15	20	15
191	14	KZ2	KZ6	KZ	52.15	21	18
192	25	KZ2	KZ6	KZ	52.15	10	3
192	25	KZ2	KZ6	KZ	52.15	22	6
192	25	KZ2	KZ6	KZ	52.15	33	9
192	25	KZ2	KZ6	KZ	52.15	48	12
192	25	KZ2	KZ6	KZ	52.15	48	15
192	25	KZ2	KZ6	KZ	52.15	49	18
193	3	KZ2	KZ6	KZ	52.15	13	3
193	3	KZ2	KZ6	KZ	52.15	25	6
193	3	KZ2	KZ6	KZ	52.15	38	9
193	3	KZ2	KZ6	KZ	52.15	49	12
193	3	KZ2	KZ6	KZ	52.15	48	15
193	3	KZ2	KZ6	KZ	52.15	49	18
194	21	KZ2	KZ6	KZ	52.15	15	3
194	21	KZ2	KZ6	KZ	52.15	18	6
194	21	KZ2	KZ6	KZ	52.15	34	9
194	21	KZ2	KZ6	KZ	52.15	42	12
194	21	KZ2	KZ6	KZ	52.15	44	15
194	21	KZ2	KZ6	KZ	52.15	44	18
195	17	KZ2	KZ6	KZ	52.15	13	3
195	17	KZ2	KZ6	KZ	52.15	25	6
195	17	KZ2	KZ6	KZ	52.15	36	9
195	17	KZ2	KZ6	KZ	52.15	38	12
195	17	KZ2	KZ6	KZ	52.15	41	15
195	17	KZ2	KZ6	KZ	52.15	41	18
196	23	KZ2	KZ6	KZ	52.15	12	3
196	23	KZ2	KZ6	KZ	52.15	17	6
196	23	KZ2	KZ6	KZ	52.15	30	9
196	23	KZ2	KZ6	KZ	52.15	52	12
196	23	KZ2	KZ6	KZ	52.15	50	15
196	23	KZ2	KZ6	KZ	52.15	52	18
197	23	KZ2	KZ6	KZ	52.15	20	3
197	23	KZ2	KZ6	KZ	52.15	27	6
197	23	KZ2	KZ6	KZ	52.15	39	9
197	23	KZ2	KZ6	KZ	52.15	53	12
197	23	KZ2	KZ6	KZ	52.15	58	15
197	23	KZ2	KZ6	KZ	52.15	58	18
199	14	KZ2	KZ6	KZ	52.15	15	3
199	14	KZ2	KZ6	KZ	52.15	31	6
199	14	KZ2	KZ6	KZ	52.15	45	9
199	14	KZ2	KZ6	KZ	52.15	48	12
199	14	KZ2	KZ6	KZ	52.15	48	15
199	14	KZ2	KZ6	KZ	52.15	49	18
200	20	KZ2	KZ6	KZ	52.15	13	3
200	20	KZ2	KZ6	KZ	52.15	28	6
200	20	KZ2	KZ6	KZ	52.15	38	9
200	20	KZ2	KZ6	KZ	52.15	45	12
200	20	KZ2	KZ6	KZ	52.15	50	15
200	20	KZ2	KZ6	KZ	52.15	54	18
521	2	EU6	EU5	EU	52.46	16	3
521	2	EU6	EU5	EU	52.46	31	6
521	2	EU6	EU5	EU	52.46	29	9
521	2	EU6	EU5	EU	52.46	54	12
521	2	EU6	EU5	EU	52.46	53	15
521	2	EU6	EU5	EU	52.46	51.5	18
522	8	EU6	EU5	EU	52.46	16	3
522	8	EU6	EU5	EU	52.46	23	6
522	8	EU6	EU5	EU	52.46	36	9
522	8	EU6	EU5	EU	52.46	52	12
522	8	EU6	EU5	EU	52.46	51	15
522	8	EU6	EU5	EU	52.46	50	18
523	26	EU6	EU5	EU	52.46	19	3
523	26	EU6	EU5	EU	52.46	19	6
523	26	EU6	EU5	EU	52.46	33	9
523	26	EU6	EU5	EU	52.46	39	12
523	26	EU6	EU5	EU	52.46	41	15
523	26	EU6	EU5	EU	52.46	44.5	18
524	3	EU6	EU5	EU	52.46	17	3
524	3	EU6	EU5	EU	52.46	32	6
524	3	EU6	EU5	EU	52.46	37	9
524	3	EU6	EU5	EU	52.46	43	12
524	3	EU6	EU5	EU	52.46	42	15
524	3	EU6	EU5	EU	52.46	41	18
525	2	EU6	EU5	EU	52.46	16	3
525	2	EU6	EU5	EU	52.46	29	6
525	2	EU6	EU5	EU	52.46	39	9
525	2	EU6	EU5	EU	52.46	42	12
525	2	EU6	EU5	EU	52.46	42	15
525	2	EU6	EU5	EU	52.46	46	18
526	6	EU6	EU5	EU	52.46	18	3
526	6	EU6	EU5	EU	52.46	26	6
526	6	EU6	EU5	EU	52.46	35	9
526	6	EU6	EU5	EU	52.46	40	12
526	6	EU6	EU5	EU	52.46	42	15
526	6	EU6	EU5	EU	52.46	43.5	18
527	14	EU6	EU5	EU	52.46	13	3
527	14	EU6	EU5	EU	52.46	28	6
527	14	EU6	EU5	EU	52.46	33	9
527	14	EU6	EU5	EU	52.46	43	12
527	14	EU6	EU5	EU	52.46	46	15
527	14	EU6	EU5	EU	52.46	45.5	18
528	5	EU6	EU5	EU	52.46	17	3
528	5	EU6	EU5	EU	52.46	28	6
528	5	EU6	EU5	EU	52.46	40	9
528	5	EU6	EU5	EU	52.46	49	12
528	5	EU6	EU5	EU	52.46	49	15
528	5	EU6	EU5	EU	52.46	53	18
529	2	EU6	EU5	EU	52.46	21	3
529	2	EU6	EU5	EU	52.46	33	6
529	2	EU6	EU5	EU	52.46	42	9
529	2	EU6	EU5	EU	52.46	48	12
529	2	EU6	EU5	EU	52.46	47	15
529	2	EU6	EU5	EU	52.46	46	18
530	7	EU6	EU5	EU	52.46	22	3
530	7	EU6	EU5	EU	52.46	34	6
530	7	EU6	EU5	EU	52.46	43	9
530	7	EU6	EU5	EU	52.46	46	12
530	7	EU6	EU5	EU	52.46	46	15
530	7	EU6	EU5	EU	52.46	47	18
571	10	EU5	EU6	EU	52.46	15	3
571	10	EU5	EU6	EU	52.46	26	6
571	10	EU5	EU6	EU	52.46	44	9
571	10	EU5	EU6	EU	52.46	50	12
571	10	EU5	EU6	EU	52.46	50	15
571	10	EU5	EU6	EU	52.46	54.5	18
572	17	EU5	EU6	EU	52.46	18	3
572	17	EU5	EU6	EU	52.46	31	6
572	17	EU5	EU6	EU	52.46	40	9
572	17	EU5	EU6	EU	52.46	48	12
572	17	EU5	EU6	EU	52.46	50	15
572	17	EU5	EU6	EU	52.46	53	18
573	23	EU5	EU6	EU	52.46	16	3
573	23	EU5	EU6	EU	52.46	38	6
573	23	EU5	EU6	EU	52.46	52	9
573	23	EU5	EU6	EU	52.46	61	12
573	23	EU5	EU6	EU	52.46	67	15
573	23	EU5	EU6	EU	52.46	37	18
574	1	EU5	EU6	EU	52.46	15	3
574	1	EU5	EU6	EU	52.46	28	6
574	1	EU5	EU6	EU	52.46	39	9
574	1	EU5	EU6	EU	52.46	51	12
574	1	EU5	EU6	EU	52.46	55	15
574	1	EU5	EU6	EU	52.46	55	18
575	13	EU5	EU6	EU	52.46	15	3
575	13	EU5	EU6	EU	52.46	33	6
575	13	EU5	EU6	EU	52.46	46	9
575	13	EU5	EU6	EU	52.46	59	12
575	13	EU5	EU6	EU	52.46	59	15
575	13	EU5	EU6	EU	52.46	62.5	18
576	9	EU5	EU6	EU	52.46	15	3
576	9	EU5	EU6	EU	52.46	30	6
576	9	EU5	EU6	EU	52.46	46	9
576	9	EU5	EU6	EU	52.46	58	12
576	9	EU5	EU6	EU	52.46	62	15
576	9	EU5	EU6	EU	52.46	67.5	18
577	5	EU5	EU6	EU	52.46	14	3
577	5	EU5	EU6	EU	52.46	27	6
577	5	EU5	EU6	EU	52.46	54	9
577	5	EU5	EU6	EU	52.46	62	12
577	5	EU5	EU6	EU	52.46	62	15
577	5	EU5	EU6	EU	52.46	62	18
578	6	EU5	EU6	EU	52.46	15	3
578	6	EU5	EU6	EU	52.46	34	6
578	6	EU5	EU6	EU	52.46	47	9
578	6	EU5	EU6	EU	52.46	53	12
578	6	EU5	EU6	EU	52.46	53	15
578	6	EU5	EU6	EU	52.46	55.5	18
579	24	EU5	EU6	EU	52.46	11	3
579	24	EU5	EU6	EU	52.46	27	6
579	24	EU5	EU6	EU	52.46	40	9
579	24	EU5	EU6	EU	52.46	52	12
579	24	EU5	EU6	EU	52.46	51	15
579	24	EU5	EU6	EU	52.46	51	18
580	28	EU5	EU6	EU	52.46	19	3
580	28	EU5	EU6	EU	52.46	30	6
580	28	EU5	EU6	EU	52.46	42	9
580	28	EU5	EU6	EU	52.46	57	12
580	28	EU5	EU6	EU	52.46	57	15
580	28	EU5	EU6	EU	52.46	60	18
381	21	EU4	EU2	EU	55.76	15	3
381	21	EU4	EU2	EU	55.76	34	6
381	21	EU4	EU2	EU	55.76	41	9
381	21	EU4	EU2	EU	55.76	53	12
381	21	EU4	EU2	EU	55.76	59	15
381	21	EU4	EU2	EU	55.76	63	18
382	28	EU4	EU2	EU	55.76	14	3
382	28	EU4	EU2	EU	55.76	27	6
382	28	EU4	EU2	EU	55.76	41	9
382	28	EU4	EU2	EU	55.76	47	12
382	28	EU4	EU2	EU	55.76	55	15
382	28	EU4	EU2	EU	55.76	57.5	18
383	26	EU4	EU2	EU	55.76	20	3
383	26	EU4	EU2	EU	55.76	35	6
383	26	EU4	EU2	EU	55.76	46	9
383	26	EU4	EU2	EU	55.76	50	12
383	26	EU4	EU2	EU	55.76	55	15
383	26	EU4	EU2	EU	55.76	58	18
384	7	EU4	EU2	EU	55.76	21	3
384	7	EU4	EU2	EU	55.76	31	6
384	7	EU4	EU2	EU	55.76	46	9
384	7	EU4	EU2	EU	55.76	49	12
384	7	EU4	EU2	EU	55.76	52	15
384	7	EU4	EU2	EU	55.76	54	18
385	8	EU4	EU2	EU	55.76	20	3
385	8	EU4	EU2	EU	55.76	33	6
385	8	EU4	EU2	EU	55.76	48	9
385	8	EU4	EU2	EU	55.76	60	12
385	8	EU4	EU2	EU	55.76	62	15
385	8	EU4	EU2	EU	55.76	64	18
386	10	EU4	EU2	EU	55.76	14	3
386	10	EU4	EU2	EU	55.76	26	6
386	10	EU4	EU2	EU	55.76	40	9
386	10	EU4	EU2	EU	55.76	47	12
386	10	EU4	EU2	EU	55.76	54	15
386	10	EU4	EU2	EU	55.76	54	18
387	20	EU4	EU2	EU	55.76	14	3
387	20	EU4	EU2	EU	55.76	17	6
387	20	EU4	EU2	EU	55.76	18	9
387	20	EU4	EU2	EU	55.76	22	12
387	20	EU4	EU2	EU	55.76	27	15
387	20	EU4	EU2	EU	55.76	28	18
388	4	EU4	EU2	EU	55.76	20	3
388	4	EU4	EU2	EU	55.76	30	6
388	4	EU4	EU2	EU	55.76	45	9
388	4	EU4	EU2	EU	55.76	50	12
388	4	EU4	EU2	EU	55.76	50	15
388	4	EU4	EU2	EU	55.76	50.5	18
389	14	EU4	EU2	EU	55.76	15	3
389	14	EU4	EU2	EU	55.76	30	6
389	14	EU4	EU2	EU	55.76	44	9
389	14	EU4	EU2	EU	55.76	51	12
389	14	EU4	EU2	EU	55.76	56	15
389	14	EU4	EU2	EU	55.76	62	18
390	14	EU4	EU2	EU	55.76	18	3
390	14	EU4	EU2	EU	55.76	18	6
390	14	EU4	EU2	EU	55.76	18	9
390	14	EU4	EU2	EU	55.76	18	12
390	14	EU4	EU2	EU	55.76	18	15
390	14	EU4	EU2	EU	55.76	18	18
431	19	EU2	EU4	EU	55.76	17	3
431	19	EU2	EU4	EU	55.76	28	6
431	19	EU2	EU4	EU	55.76	40	9
431	19	EU2	EU4	EU	55.76	55	12
431	19	EU2	EU4	EU	55.76	55	15
431	19	EU2	EU4	EU	55.76	55.5	18
432	22	EU2	EU4	EU	55.76	17	3
432	22	EU2	EU4	EU	55.76	25	6
432	22	EU2	EU4	EU	55.76	46	9
432	22	EU2	EU4	EU	55.76	51	12
432	22	EU2	EU4	EU	55.76	53	15
432	22	EU2	EU4	EU	55.76	53.5	18
433	16	EU2	EU4	EU	55.76	15	3
433	16	EU2	EU4	EU	55.76	27	6
433	16	EU2	EU4	EU	55.76	42	9
433	16	EU2	EU4	EU	55.76	54	12
433	16	EU2	EU4	EU	55.76	61	15
433	16	EU2	EU4	EU	55.76	65	18
434	12	EU2	EU4	EU	55.76	12	3
434	12	EU2	EU4	EU	55.76	15	6
434	12	EU2	EU4	EU	55.76	29	9
434	12	EU2	EU4	EU	55.76	37	12
434	12	EU2	EU4	EU	55.76	48	15
434	12	EU2	EU4	EU	55.76	52.5	18
435	23	EU2	EU4	EU	55.76	12	3
435	23	EU2	EU4	EU	55.76	30	6
435	23	EU2	EU4	EU	55.76	39	9
435	23	EU2	EU4	EU	55.76	53	12
435	23	EU2	EU4	EU	55.76	52	15
435	23	EU2	EU4	EU	55.76	53	18
436	22	EU2	EU4	EU	55.76	13	3
436	22	EU2	EU4	EU	55.76	23	6
436	22	EU2	EU4	EU	55.76	38	9
436	22	EU2	EU4	EU	55.76	43	12
436	22	EU2	EU4	EU	55.76	42	15
436	22	EU2	EU4	EU	55.76	44.5	18
437	1	EU2	EU4	EU	55.76	18	3
437	1	EU2	EU4	EU	55.76	28	6
437	1	EU2	EU4	EU	55.76	41	9
437	1	EU2	EU4	EU	55.76	54	12
437	1	EU2	EU4	EU	55.76	53	15
437	1	EU2	EU4	EU	55.76	52	18
438	2	EU2	EU4	EU	55.76	17	3
438	2	EU2	EU4	EU	55.76	23	6
438	2	EU2	EU4	EU	55.76	38	9
438	2	EU2	EU4	EU	55.76	47	12
438	2	EU2	EU4	EU	55.76	52	15
438	2	EU2	EU4	EU	55.76	51.5	18
439	8	EU2	EU4	EU	55.76	11	3
439	8	EU2	EU4	EU	55.76	22	6
439	8	EU2	EU4	EU	55.76	37	9
439	8	EU2	EU4	EU	55.76	46	12
439	8	EU2	EU4	EU	55.76	50	15
439	8	EU2	EU4	EU	55.76	51	18
440	9	EU2	EU4	EU	55.76	12	3
440	9	EU2	EU4	EU	55.76	31	6
440	9	EU2	EU4	EU	55.76	40	9
440	9	EU2	EU4	EU	55.76	48	12
440	9	EU2	EU4	EU	55.76	50	15
440	9	EU2	EU4	EU	55.76	54.5	18
151	6	KZ6	KZ3	KZ	59.95	19	3
151	6	KZ6	KZ3	KZ	59.95	28	6
151	6	KZ6	KZ3	KZ	59.95	45	9
151	6	KZ6	KZ3	KZ	59.95	48	12
151	6	KZ6	KZ3	KZ	59.95	45	15
151	6	KZ6	KZ3	KZ	59.95	45.5	18
152	2	KZ6	KZ3	KZ	59.95	20	3
152	2	KZ6	KZ3	KZ	59.95	19	6
152	2	KZ6	KZ3	KZ	59.95	19	9
152	2	KZ6	KZ3	KZ	59.95	20	12
152	2	KZ6	KZ3	KZ	59.95	19	15
152	2	KZ6	KZ3	KZ	59.95	22	18
153	11	KZ6	KZ3	KZ	59.95	17	3
153	11	KZ6	KZ3	KZ	59.95	24	6
153	11	KZ6	KZ3	KZ	59.95	43	9
153	11	KZ6	KZ3	KZ	59.95	45	12
153	11	KZ6	KZ3	KZ	59.95	44	15
153	11	KZ6	KZ3	KZ	59.95	43	18
154	15	KZ6	KZ3	KZ	59.95	17	3
154	15	KZ6	KZ3	KZ	59.95	26	6
154	15	KZ6	KZ3	KZ	59.95	15	9
154	15	KZ6	KZ3	KZ	59.95	6	12
154	15	KZ6	KZ3	KZ	59.95	6	15
154	15	KZ6	KZ3	KZ	59.95	18	18
155	15	KZ6	KZ3	KZ	59.95	19	3
155	15	KZ6	KZ3	KZ	59.95	20	6
155	15	KZ6	KZ3	KZ	59.95	42	9
155	15	KZ6	KZ3	KZ	59.95	52	12
155	15	KZ6	KZ3	KZ	59.95	49	15
155	15	KZ6	KZ3	KZ	59.95	49	18
156	6	KZ6	KZ3	KZ	59.95	16	3
156	6	KZ6	KZ3	KZ	59.95	20	6
156	6	KZ6	KZ3	KZ	59.95	38	9
156	6	KZ6	KZ3	KZ	59.95	46	12
156	6	KZ6	KZ3	KZ	59.95	44	15
156	6	KZ6	KZ3	KZ	59.95	44	18
157	3	KZ6	KZ3	KZ	59.95	12	3
157	3	KZ6	KZ3	KZ	59.95	23	6
157	3	KZ6	KZ3	KZ	59.95	40	9
157	3	KZ6	KZ3	KZ	59.95	45	12
157	3	KZ6	KZ3	KZ	59.95	52	15
157	3	KZ6	KZ3	KZ	59.95	52	18
158	2	KZ6	KZ3	KZ	59.95	15	3
158	2	KZ6	KZ3	KZ	59.95	26	6
158	2	KZ6	KZ3	KZ	59.95	35	9
158	2	KZ6	KZ3	KZ	59.95	45	12
158	2	KZ6	KZ3	KZ	59.95	45	15
158	2	KZ6	KZ3	KZ	59.95	45	18
159	27	KZ6	KZ3	KZ	59.95	16	3
159	27	KZ6	KZ3	KZ	59.95	27	6
159	27	KZ6	KZ3	KZ	59.95	43	9
159	27	KZ6	KZ3	KZ	59.95	49	12
159	27	KZ6	KZ3	KZ	59.95	49	15
159	27	KZ6	KZ3	KZ	59.95	48	18
160	17	KZ6	KZ3	KZ	59.95	12	3
160	17	KZ6	KZ3	KZ	59.95	27	6
160	17	KZ6	KZ3	KZ	59.95	31	9
160	17	KZ6	KZ3	KZ	59.95	35	12
160	17	KZ6	KZ3	KZ	59.95	34	15
160	17	KZ6	KZ3	KZ	59.95	33	18
201	14	KZ3	KZ6	KZ	59.95	17	3
201	14	KZ3	KZ6	KZ	59.95	23	6
201	14	KZ3	KZ6	KZ	59.95	39	9
201	14	KZ3	KZ6	KZ	59.95	50	12
